show_id,type,title,director,country,date_added,release_year,rating,listed_in,year_added,month_added,duration_value,duration_unit,genre_count
s3718,Movie,Triple Threat,"Jesse V. Johnson, Jesse Johnson",Thailand,22-06-2019,2019,R,"Action & Adventure, International Movies",2019,6,96,min,2
s3719,Movie,Blood Will Tell,"Miguel Cohan, Miguel Cohan",Argentina,21-06-2019,2019,TV-MA,"Dramas, Independent Movies, International Movies",2019,6,113,min,3
s3720,Tv Show,Bolívar,"Luis Alberto Restrepo, Andrés Beltrán, Jaime Rayo",Colombia,21-06-2019,2019,TV-MA,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2019,6,1,season,3
s3721,Movie,EVANGELION: DEATH (TRUE)²,Hideaki Anno,Japan,21-06-2019,1998,TV-MA,"Action & Adventure, Anime Features, International Movies",2019,6,69,min,3
s3729,Movie,The End of Evangelion,"Hideaki Anno, Kazuya Tsurumaki",Japan,21-06-2019,1997,TV-MA,"Action & Adventure, Anime Features, International Movies",2019,6,87,min,3
s3730,Movie,Rakkhosh,"Abhijit Kokate, Srivinay Salian",India,20-06-2019,2019,TV-MA,"Horror Movies, Independent Movies, International Movies",2019,6,116,min,3
s3731,Movie,The Wolf's Call,Antonin Baudry,France,20-06-2019,2019,TV-14,"Dramas, International Movies, Thrillers",2019,6,116,min,3
s3732,Movie,Beats,Chris Robinson,United States,19-06-2019,2019,TV-MA,"Dramas, Independent Movies, Music & Musicals",2019,6,110,min,3
s3733,Movie,The Edge of Democracy,Petra Costa,Brazil,19-06-2019,2019,TV-14,"Documentaries, International Movies",2019,6,122,min,2
s3734,Movie,Adam Devine: Best Time of Our Lives,Jay Karas,United States,18-06-2019,2019,TV-MA,Stand-Up Comedy,2019,6,59,min,1
s3735,Movie,Cop Car,Jon Watts,United States,16-06-2019,2015,R,Thrillers,2019,6,88,min,1
s3736,Movie,Right Here Right Now,Jakob Lass,Germany,16-06-2019,2018,TV-MA,"Comedies, Dramas, Independent Movies",2019,6,91,min,3
s3739,Movie,Life Overtakes Me,"John Haptas, Kristine Samuelson",Sweden,15-06-2019,2019,TV-PG,Documentaries,2019,6,40,min,1
s3740,Movie,Luckee,Sanjay Jadhav,India,15-06-2019,2019,TV-14,"Comedies, International Movies, Romantic Movies",2019,6,113,min,3
s3741,Movie,Pihu,Vinod Kapri,India,15-06-2019,2018,TV-14,"Dramas, Independent Movies, International Movies",2019,6,90,min,3
s3744,Tv Show,The Alcàsser Murders,Elías León,Spain,15-06-2019,2019,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",2019,6,1,season,3
s3748,Movie,DJ Cinderella,Bruno Garotti,Brazil,14-06-2019,2019,TV-PG,"Children & Family Movies, Comedies",2019,6,95,min,2
s4026,Movie,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,Brian Klein,United Kingdom,12-03-2019,2019,TV-MA,Stand-Up Comedy,2019,3,58,min,1
s3754,Movie,Murder Mystery,Kyle Newacheck,United States,14-06-2019,2019,PG-13,Comedies,2019,6,98,min,1
s3757,Movie,Oprah Presents When They See Us Now,Mark Ritchie,United States,13-06-2019,2019,TV-PG,Documentaries,2019,6,61,min,1
s3758,Movie,The 3rd Eye 2,Rocky Soraya,Indonesia,13-06-2019,2019,TV-MA,"Horror Movies, International Movies",2019,6,117,min,2
s3759,Movie,Jo Koy: Comin' In Hot,Shannon Hartman,United States,12-06-2019,2019,TV-MA,Stand-Up Comedy,2019,6,60,min,1
s3760,Movie,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,Martin Scorsese,United States,12-06-2019,2019,TV-MA,"Documentaries, Music & Musicals",2019,6,142,min,2
s3762,Movie,Belmonte,Federico Veiroj,Uruguay,07-06-2019,2018,TV-MA,"Dramas, Independent Movies, International Movies",2019,6,74,min,3
s3764,Movie,Elisa & Marcela,Isabel Coixet,Spain,07-06-2019,2019,TV-MA,"Dramas, International Movies, LGBTQ Movies",2019,6,119,min,3
s3765,Movie,I Am Mother,Grant Sputore,Australia,07-06-2019,2019,TV-PG,"International Movies, Sci-Fi & Fantasy, Thrillers",2019,6,114,min,3
s3766,Movie,Luka Chuppi,Laxman Utekar,India,07-06-2019,2019,TV-PG,"Comedies, International Movies, Romantic Movies",2019,6,125,min,3
s3767,Movie,Pachamama,Juan Antin,France,07-06-2019,2019,PG,Children & Family Movies,2019,6,71,min,1
s3768,Movie,Rock My Heart,Hanno Olderdissen,Germany,07-06-2019,2019,TV-PG,"Children & Family Movies, Dramas, International Movies",2019,6,110,min,3
s3769,Movie,Stree,Amar Kaushik,India,07-06-2019,2018,TV-MA,"Comedies, Horror Movies, Independent Movies",2019,6,127,min,3
s3772,Movie,The Black Godfather,Reginald Hudlin,United States,07-06-2019,2019,TV-MA,"Documentaries, Music & Musicals",2019,6,118,min,2
s3773,Movie,Alles ist gut,Eva Trobisch,Germany,06-06-2019,2019,TV-MA,"Dramas, International Movies",2019,6,90,min,2
s3774,Movie,A Silent Voice,Naoko Yamada,Japan,05-06-2019,2016,TV-14,"Anime Features, International Movies",2019,6,130,min,2
s3776,Movie,Cosmos Laundromat: First Cycle,Mathieu Auvray,Netherlands,04-06-2019,2015,TV-MA,"Dramas, International Movies, Sci-Fi & Fantasy",2019,6,12,min,3
s3777,Movie,Miranda Sings Live…Your Welcome,Marcus Raboy,United States,04-06-2019,2019,TV-14,Stand-Up Comedy,2019,6,62,min,1
s3778,Movie,Silent,"Limbert Fabian, Brandon Oldenburg",United States,04-06-2019,2014,TV-Y,"Children & Family Movies, Sci-Fi & Fantasy",2019,6,3,min,2
s3782,Movie,Krutant,Datta Mohan Bhandare,India,02-06-2019,2019,TV-14,"Dramas, International Movies",2019,6,114,min,2
s3784,Movie,III Smoking Barrels,Sanjib Dey,India,01-06-2019,2017,TV-MA,"Dramas, Independent Movies, International Movies",2019,6,128,min,3
s3786,Movie,"Oh, Ramona!",Cristina Jacob,Romania,01-06-2019,2019,TV-MA,"Comedies, International Movies",2019,6,109,min,2
s3787,Movie,We Are Legends,Daniel Yee Heng Chan,Hong Kong,01-06-2019,2019,TV-14,"Action & Adventure, International Movies, Sports Movies",2019,6,109,min,3
s3803,Movie,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,"Mike Diva, Akiva Schaffer",Unknown,23-05-2019,2019,TV-MA,"Comedies, Music & Musicals, Sports Movies",2019,5,30,min,3
s3789,Movie,Chopsticks,Sachin Yardi,India,31-05-2019,2019,TV-MA,"Comedies, Dramas, Independent Movies",2019,5,101,min,3
s3791,Movie,Mere Pyare Prime Minister,Rakeysh Omprakash Mehra,India,31-05-2019,2019,TV-MA,"Dramas, International Movies",2019,5,103,min,2
s3792,Movie,Pegasus,Han Han,China,31-05-2019,2019,TV-MA,"Comedies, Dramas, International Movies",2019,5,98,min,3
s3794,Movie,Svaha: The Sixth Finger,Jang Jae-hyun,South Korea,30-05-2019,2019,TV-MA,"International Movies, Thrillers",2019,5,123,min,2
s3796,Movie,After Maria,Nadia Hallgren,United States,24-05-2019,2019,TV-PG,Documentaries,2019,5,38,min,1
s3798,Movie,Joy,Sudabeh Mortezai,Austria,24-05-2019,2019,TV-MA,"Dramas, Independent Movies, International Movies",2019,5,101,min,3
s3799,Movie,Rim of the World,McG,United States,24-05-2019,2019,TV-14,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",2019,5,99,min,3
s3801,Movie,The Perfection,Richard Shepard,United States,24-05-2019,2019,TV-MA,"Horror Movies, LGBTQ Movies, Music & Musicals",2019,5,91,min,3
s3804,Movie,A Tale of Two Kitchens,Trisha Ziff,United States,22-05-2019,2019,TV-PG,"Documentaries, International Movies",2019,5,30,min,2
s3805,Movie,The Man Who Feels No Pain,Vasan Bala,India,22-05-2019,2018,TV-14,"Action & Adventure, Comedies, International Movies",2019,5,137,min,3
s3806,Movie,Wanda Sykes: Not Normal,Linda Mendoza,United States,21-05-2019,2019,TV-MA,Stand-Up Comedy,2019,5,66,min,1
s3815,Movie,ReMastered: The Lion's Share,Sam Cullman,Unknown,17-05-2019,2019,TV-14,"Documentaries, Music & Musicals",2019,5,84,min,2
s3809,Tv Show,1994,Diego Enrique Osorno,Mexico,17-05-2019,2019,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",2019,5,1,season,3
s3810,Movie,Born in Gaza,Hernán Zin,Spain,17-05-2019,2014,TV-14,"Documentaries, International Movies",2019,5,70,min,2
s3811,Movie,Born in Syria,Hernán Zin,Denmark,17-05-2019,2016,TV-14,"Documentaries, International Movies",2019,5,87,min,2
s3812,Movie,Dying to Tell,Hernán Zin,Spain,17-05-2019,2018,TV-MA,"Documentaries, International Movies",2019,5,88,min,2
s3814,Movie,Maria,Pedring A. Lopez,Philippines,17-05-2019,2019,TV-MA,"Action & Adventure, International Movies",2019,5,90,min,2
s3816,Movie,Saverio Raimondo: Il Satiro Parlante,Francesco Imperato,Italy,17-05-2019,2019,TV-MA,Stand-Up Comedy,2019,5,53,min,1
s3817,Movie,See You Yesterday,Stefon Bristol,United States,17-05-2019,2019,TV-MA,"Dramas, Sci-Fi & Fantasy, Thrillers",2019,5,87,min,3
s3819,Movie,Good Sam,Kate Melville,United States,16-05-2019,2019,TV-PG,"Children & Family Movies, Dramas",2019,5,90,min,2
s3820,Movie,Jonaki,Aditya Vikram Sengupta,India,16-05-2019,2018,TV-MA,"Dramas, Independent Movies, International Movies",2019,5,96,min,3
s3821,Movie,PATRICK (2019),Mandie Fletcher,United Kingdom,16-05-2019,2019,TV-PG,"Children & Family Movies, Comedies",2019,5,94,min,2
s3823,Movie,Hamid,Aijaz Khan,India,15-05-2019,2018,TV-MA,"Dramas, Independent Movies, International Movies",2019,5,108,min,3
s3826,Movie,Backdraft 2,Gonzalo López-Gallego,United States,14-05-2019,2019,R,"Action & Adventure, Dramas",2019,5,102,min,2
s3829,Movie,Weed the People,Abby Epstein,United States,14-05-2019,2018,TV-MA,Documentaries,2019,5,94,min,1
s3830,Movie,Malibu Rescue,Savage Steve Holland,United States,13-05-2019,2019,TV-G,"Children & Family Movies, Comedies",2019,5,70,min,2
s3831,Movie,Merata: How Mum Decolonised the Screen,Hepi Mita,New Zealand,12-05-2019,2018,TV-14,Documentaries,2019,5,88,min,1
s3833,Movie,Dry Martina,Che Sandoval,Chile,11-05-2019,2018,TV-MA,"Dramas, Independent Movies, International Movies",2019,5,100,min,3
s3834,Movie,Shéhérazade,Jean-Bernard Marlin,France,11-05-2019,2019,TV-MA,"Dramas, Independent Movies, International Movies",2019,5,111,min,3
s3835,Movie,The Great Magician,Yee Tung-Shing,Hong Kong,11-05-2019,2011,TV-14,"Action & Adventure, Comedies, Dramas",2019,5,128,min,3
s3837,Movie,In Family I Trust,Patricia Font,Spain,10-05-2019,2018,TV-MA,"Comedies, Dramas, International Movies",2019,5,98,min,3
s3842,Movie,Wine Country,Amy Poehler,United States,10-05-2019,2019,R,Comedies,2019,5,104,min,1
s3843,Movie,Gatao 2: Rise of the King,Yen Cheng-kuo,Taiwan,09-05-2019,2018,TV-MA,"Action & Adventure, Dramas, International Movies",2019,5,126,min,3
s3858,Movie,Last Breath,"Alex Parkinson, Richard da Costa",United Kingdom,06-05-2019,2019,TV-MA,"Documentaries, International Movies",2019,5,86,min,2
s3859,Movie,The Wandering Earth,Frant Gwo,China,06-05-2019,2019,TV-MA,"International Movies, Sci-Fi & Fantasy",2019,5,125,min,2
s3860,Movie,All In My Family,Hao Wu,United States,03-05-2019,2019,TV-14,"Documentaries, LGBTQ Movies",2019,5,40,min,2
s3861,Tv Show,Crime Diaries: Night Out,Felipe Cano,Mexico,03-05-2019,2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019,5,1,season,3
s3863,Movie,Despite Everything,Gabriela Tagliavini,Spain,03-05-2019,2019,TV-MA,"Comedies, International Movies, Romantic Movies",2019,5,79,min,3
s3864,Movie,"Extremely Wicked, Shockingly Evil and Vile",Joe Berlinger,United States,03-05-2019,2019,R,"Dramas, Independent Movies",2019,5,110,min,2
s3866,Movie,Jo Pil-ho: The Dawning Rage,Lee Jeong-beom,South Korea,03-05-2019,2018,TV-MA,"Dramas, International Movies, Thrillers",2019,5,128,min,3
s3867,Movie,The Last Summer,William Bindley,United States,03-05-2019,2019,TV-14,"Comedies, Romantic Movies",2019,5,110,min,2
s3869,Movie,Laatu,Manav Shah,India,02-05-2019,2018,TV-PG,"Comedies, Dramas, International Movies",2019,5,116,min,3
s3870,Movie,Olympus Has Fallen,Antoine Fuqua,United States,02-05-2019,2013,R,Action & Adventure,2019,5,119,min,1
s3872,Movie,John & Yoko: Above Us Only Sky,Michael Epstein,United Kingdom,01-05-2019,2018,TV-MA,"Documentaries, Music & Musicals",2019,5,90,min,2
s3873,Movie,Knock Down The House,Rachel Lears,United States,01-05-2019,2019,PG,Documentaries,2019,5,88,min,1
s3874,Movie,Munafik 2,Syamsul Yusof,Malaysia,01-05-2019,2018,TV-MA,"Horror Movies, International Movies",2019,5,104,min,2
s3875,Movie,Sur Sapata,Mangesh Kanthale,India,01-05-2019,2019,TV-14,"Comedies, Dramas, International Movies",2019,5,140,min,3
s3876,Movie,A Home with A View,Herman Yau,Hong Kong,30-04-2019,2019,TV-MA,"Comedies, International Movies",2019,4,92,min,2
s3878,Movie,Anthony Jeselnik: Fire in the Maternity Ward,Marcus Raboy,United States,30-04-2019,2019,TV-MA,Stand-Up Comedy,2019,4,64,min,1
s3886,Movie,Teen Aur Aadha,Dar Gai,India,29-04-2019,2018,TV-MA,"Dramas, Independent Movies, International Movies",2019,4,119,min,3
s3894,Tv Show,The Hateful Eight: Extended Version,Quentin Tarantino,United States,25-04-2019,2015,R,TV Shows,2019,4,1,season,1
s3889,Movie,Loving is Losing,Fernando Ayllón,Colombia,26-04-2019,2019,TV-MA,"Comedies, International Movies, Romantic Movies",2019,4,91,min,3
s3890,Movie,Money Trap,Yılmaz Erdoğan,Turkey,26-04-2019,2019,TV-MA,"Comedies, Dramas, International Movies",2019,4,122,min,3
s3891,Movie,Njan Prakashan,Sathyan Anthikad,India,26-04-2019,2018,TV-PG,"Comedies, Dramas, International Movies",2019,4,125,min,3
s3892,Movie,ReMastered: Devil at the Crossroads,Brian Oakes,United States,26-04-2019,2019,TV-14,"Documentaries, Music & Musicals",2019,4,49,min,2
s3896,Movie,Grass Is Greener,Fab Five Freddie,Unknown,20-04-2019,2019,TV-MA,"Documentaries, Music & Musicals",2019,4,98,min,2
s3895,Movie,A Fortunate Man,Bille August,Denmark,20-04-2019,2018,TV-MA,"Dramas, International Movies",2019,4,168,min,2
s3897,Movie,Brené Brown: The Call to Courage,Sandra Restrepo,Unknown,19-04-2019,2019,TV-14,Documentaries,2019,4,77,min,1
s3900,Movie,Music Teacher,Sarthak Dasgupta,India,19-04-2019,2019,TV-14,"Dramas, Independent Movies, International Movies",2019,4,102,min,3
s3904,Movie,Someone Great,Jennifer Kaytin Robinson,United States,19-04-2019,2019,R,"Comedies, Romantic Movies",2019,4,92,min,2
s3905,Movie,The Ruthless,Renato De Maria,Italy,19-04-2019,2019,TV-MA,"Dramas, International Movies",2019,4,111,min,2
s3906,Movie,A Little Chaos,Alan Rickman,United Kingdom,17-04-2019,2014,R,"Dramas, Independent Movies, International Movies",2019,4,113,min,3
s3907,Movie,Franco Escamilla: Bienvenido al mundo,Ulises Valencia,Mexico,17-04-2019,2019,TV-MA,Stand-Up Comedy,2019,4,54,min,1
s3909,Movie,About Time,Richard Curtis,United Kingdom,16-04-2019,2013,R,"Comedies, Dramas, International Movies",2019,4,123,min,3
s3908,Movie,HOMECOMING: A film by Beyoncé,Beyoncé Knowles-Carter,Unknown,17-04-2019,2019,TV-MA,"Documentaries, Music & Musicals",2019,4,138,min,2
s3911,Movie,Bollywood Calling,Nagesh Kukunoor,India,15-04-2019,2001,TV-MA,"Comedies, Dramas, International Movies",2019,4,102,min,3
s3912,Movie,Ek Khiladi Ek Haseena,Suparn Verma,India,15-04-2019,2005,TV-14,"International Movies, Music & Musicals, Thrillers",2019,4,141,min,3
s3913,Movie,Generation Iron 3,Vlad Yudin,United States,15-04-2019,2018,TV-MA,"Documentaries, Sports Movies",2019,4,95,min,2
s3914,Movie,Hazaaron Khwaishein Aisi,Sudhir Mishra,India,15-04-2019,2003,TV-MA,"Dramas, International Movies, Romantic Movies",2019,4,111,min,3
s3915,Movie,Jhankaar Beats,Sujoy Ghosh,India,15-04-2019,2003,TV-14,"Comedies, International Movies, Music & Musicals",2019,4,131,min,3
s3916,Movie,Mumbai Matinee,Anant Balani,India,15-04-2019,2003,TV-14,"Comedies, International Movies, Romantic Movies",2019,4,116,min,3
s3917,Movie,Rainbow Jelly,Soukarya Ghosal,India,15-04-2019,2018,TV-14,"Dramas, International Movies, Sci-Fi & Fantasy",2019,4,119,min,3
s3918,Movie,Shabd,Leena Yadav,India,15-04-2019,2005,TV-14,"Dramas, International Movies, Romantic Movies",2019,4,146,min,3
s3919,Movie,Shortcut Safari,Amitabha Singh,India,15-04-2019,2016,TV-PG,"Action & Adventure, Comedies, Dramas",2019,4,101,min,3
s3920,Movie,Thriller,Dallas Jackson,United States,14-04-2019,2018,TV-MA,Horror Movies,2019,4,87,min,1
s3922,Movie,Who Would You Take to a Deserted Island?,Jota Linares,Spain,13-04-2019,2019,TV-MA,"Dramas, International Movies",2019,4,94,min,2
s3923,Movie,Dabbe 5: Zehr-i Cin,Hasan Karacadağ,Turkey,12-04-2019,2014,TV-MA,"Horror Movies, International Movies",2019,4,133,min,2
s3924,Movie,Dabbe: The Possession,Hasan Karacadağ,Turkey,12-04-2019,2013,TV-MA,"Horror Movies, International Movies",2019,4,135,min,2
s3927,Movie,The Perfect Date,Chris Nelson,United States,12-04-2019,2019,TV-14,"Comedies, Romantic Movies",2019,4,91,min,2
s3929,Tv Show,Persona,"Lee Kyoungmi, Yim Pilsung, Jeon Go-woon, Kim Jong-kwan",South Korea,11-04-2019,2019,TV-MA,"International TV Shows, Korean TV Shows, TV Dramas",2019,4,1,season,3
s3930,Movie,Liss Pereira: Reteniendo líquidos,Fernando Ayllón,Brazil,10-04-2019,2019,TV-14,Stand-Up Comedy,2019,4,59,min,1
s3931,Movie,The Silence,John R. Leonetti,Canada,10-04-2019,2019,PG-13,"Horror Movies, Thrillers",2019,4,91,min,2
s3934,Movie,Petta (Telugu Version),Karthik Subbaraj,India,07-04-2019,2019,TV-14,"Action & Adventure, Comedies, Dramas",2019,4,170,min,3
s3933,Movie,Sarvam Thaala Mayam (Telugu Version),Rajiv Menon,India,08-04-2019,2018,TV-14,"Dramas, International Movies, Music & Musicals",2019,4,131,min,3
s3936,Movie,Alien Warfare,Jeremiah Jones,United States,05-04-2019,2019,TV-MA,"Action & Adventure, Sci-Fi & Fantasy",2019,4,88,min,2
s3940,Movie,Petta,Karthik Subbaraj,India,05-04-2019,2019,TV-14,"Action & Adventure, Comedies, Dramas",2019,4,170,min,3
s3946,Movie,Unicorn Store,Brie Larson,United States,05-04-2019,2019,TV-14,"Comedies, Dramas, Independent Movies",2019,4,92,min,3
s4084,Movie,Bert Kreischer: The Machine,Ryan Polito,United States,22-02-2019,2016,TV-MA,Stand-Up Comedy,2019,2,70,min,1
s3928,Tv Show,New Girl,Unknown,United States,11-04-2019,2018,TV-14,"Romantic TV Shows, TV Comedies",2019,4,7,season,2
s3948,Movie,Ricardo Quevedo: Los amargados somos más,Fernando Ayllón,Colombia,03-04-2019,2019,TV-MA,Stand-Up Comedy,2019,4,59,min,1
s3949,Movie,Suzzanna: Buried Alive,"Rocky Soraya, Anggy Umbara",Indonesia,03-04-2019,2018,TV-MA,"Horror Movies, International Movies",2019,4,126,min,2
s3951,Movie,Ek Ladki Ko Dekha Toh Aisa Laga,Shelly Chopra Dhar,India,02-04-2019,2019,TV-14,"Comedies, Dramas, International Movies",2019,4,120,min,3
s3952,Movie,Jagat,Shanjey Kumar Perumal,Malaysia,02-04-2019,2015,TV-MA,"Dramas, International Movies",2019,4,76,min,2
s3953,Movie,Kevin Hart: Irresponsible,Leslie Small,United States,02-04-2019,2019,TV-MA,Stand-Up Comedy,2019,4,60,min,1
s3955,Movie,Love O2O,Tianyu Zhao,China,01-04-2019,2016,TV-14,"International Movies, Romantic Movies, Sci-Fi & Fantasy",2019,4,103,min,3
s3956,Movie,Pinky Memsaab,Shazia Ali Khan,Pakistan,01-04-2019,2018,TV-MA,"Dramas, Independent Movies, International Movies",2019,4,124,min,3
s3958,Movie,The Trap,Erik White,United States,01-04-2019,2017,TV-MA,Comedies,2019,4,91,min,1
s3960,Movie,Mercy Black,Owen Egerton,United States,31-03-2019,2019,TV-14,Horror Movies,2019,3,88,min,1
s3961,Movie,The Burial of Kojo,Sam Blitz Bazawule,Ghana,31-03-2019,2018,TV-14,"Dramas, Independent Movies, International Movies",2019,3,81,min,3
s3963,Movie,15-Aug,Swapnaneel Jayakar,India,29-03-2019,2019,TV-14,"Comedies, Dramas, Independent Movies",2019,3,124,min,3
s3964,Movie,Bayonet,Kyzza Terrazas,Mexico,29-03-2019,2019,TV-MA,"Dramas, International Movies, Sports Movies",2019,3,102,min,3
s3967,Movie,The Highwaymen,John Lee Hancock,United States,29-03-2019,2019,R,Dramas,2019,3,132,min,1
s3968,Movie,The Legend of Cocaine Island,Theo Love,United States,29-03-2019,2019,TV-MA,Documentaries,2019,3,87,min,1
s3973,Movie,Danur: I Can See Ghosts,Awi Suryadi,Indonesia,27-03-2019,2017,TV-MA,"Horror Movies, International Movies",2019,3,75,min,2
s3974,Movie,Verses of Love,Hanung Bramantyo,Indonesia,27-03-2019,2008,TV-PG,"Dramas, International Movies, Romantic Movies",2019,3,126,min,3
s3975,Movie,Nate Bargatze: The Tennessee Kid,Ryan Polito,United States,26-03-2019,2019,TV-PG,Stand-Up Comedy,2019,3,61,min,1
s3976,Movie,Sei,Raj Babu,India,25-03-2019,2018,TV-14,"Action & Adventure, Comedies, Dramas",2019,3,126,min,3
s3978,Movie,Superlopez,Javier Ruiz Caldera,Spain,24-03-2019,2018,TV-MA,"Action & Adventure, Comedies, International Movies",2019,3,108,min,3
s3979,Movie,Oversize Cops,"Chanon Yingyong, Phuwanit Pholdee",Thailand,23-03-2019,2017,TV-MA,"Action & Adventure, Comedies, International Movies",2019,3,100,min,3
s3983,Movie,Mirage,Oriol Paulo,Spain,22-03-2019,2018,TV-MA,"Dramas, International Movies, Sci-Fi & Fantasy",2019,3,129,min,3
